	osa_location	osbp_location	A_pS_mean	A_pS_std	A_pS_min	A_pS_max	Bp_pS_mean	Bp_pS_std	Bp_pS_min	Bp_pS_max	C_pS_mean	C_pS_std	C_pS_min	C_pS_max	A-Bp_pS_mean	A-Bp_pS_std	A-Bp_pS_min	A-Bp_pS_max	A-C_pS_mean	A-C_pS_std	A-C_pS_min	A-C_pS_max	Bp-C_pS_mean	Bp-C_pS_std	Bp-C_pS_min	Bp-C_pS_max	A_pN_mean	A_pN_std	A_pN_min	A_pN_max	Bp_pN_mean	Bp_pN_std	Bp_pN_min	Bp_pN_max	C_pN_mean	C_pN_std	C_pN_min	C_pN_max	A-Bp_pN_mean	A-Bp_pN_std	A-Bp_pN_min	A-Bp_pN_max	A-C_pN_mean	A-C_pN_std	A-C_pN_min	A-C_pN_max	Bp-C_pN_mean	Bp-C_pN_std	Bp-C_pN_min	Bp-C_pN_max
YSG_0403	1.4729451270223752	0.6751994099252209	0.00015233887260138285	0.0004445134175816234	0.0	0.001451378809869375	0.039244434462433204	0.031396745457725354	0.0	0.1669180492709903					0.43904052357587553	0.005869952873218692	0.42151857306496465	0.44986035957409637									0.0006299794394959284	0.0011568095654521566	0.0	0.006037321624588368	0.014443565014174273	0.017591476791761478	0.0	0.06587512522700972					0.1601446307382253	0.002956097819664115	0.15410237422926712	0.17455852418258438								
YSG_0405		2.2306434493541807	0.002296345547675338	0.004437849716982792	0.0	0.020833333333333346	0.04154726018940946	0.02421216430883269	0.0	0.10976314269208558					0.28413559753634743	0.011802223009323704	0.2570703575547868	0.3161103319308089	0.2675465102500301	0.003355192900736964	0.266346723545444	0.27731958762886616	0.3946646610437314	0.00963867789276772	0.37435787671232895	0.412665515256189	0.00021837875611460542	0.0007477712848760209	0.0	0.005241090146750524	0.012644776915634558	0.00759720898275638	0.0	0.040552350987589574					0.07964656315773819	0.001836570505060561	0.07318992654774398	0.08692722371967657	0.12048524239457563	0.0005614028466430536	0.12018927444794954	0.12354690162805032	0.13880444825062344	0.0029134105021669217	0.13284339457567806	0.14633081604690437
YSG_0407	0.9701852413080896	0.3034255016995241	0.02721521672596673	0.07922430196670545	0.0	0.33326902069693265	0.0638596050535531	0.022419544277076868	0.0	0.11785608528279519					0.37142485526571156	0.010070846378150235	0.35197405092191636	0.41994556531632027	0.29557139789705267	0.048764763459695486	0.028515878159429634	0.3101490773566035	0.40148563987288854	0.00884031851327333	0.387130635595444	0.4191114149823409	0.006006415966990892	0.01648753338798553	0.0	0.07312435559245326	0.014847243208086886	0.005527706697168772	0.0	0.029587589860007587					0.11894177005905479	0.002877811075248176	0.1093071398626117	0.1276628216225902	0.06820713783989964	0.01162160751220865	0.0036388446668182894	0.07189059377350104	0.1186962198017758	0.002451562238695021	0.11449610389610393	0.12434573510918946
YSG_0408b	0.9641278932874356	0.1822624174031271	0.011207224539693568	0.02397093223041631	0.0	0.12747910035328264	0.07605755159979344	0.050908461856553185	0.0	0.22915716027975724					0.3095480938462285	0.015162574522634717	0.28387442354603015	0.38441003914654426	0.18288024966798297	0.013384063827265284	0.1148956880049316	0.19137995981918618	0.31456750972727193	0.016101226479123366	0.29689312832570486	0.38097827076292	0.003497831958298742	0.007937764909591357	0.0	0.039337243797195304	0.01761825635181793	0.013435474074354225	0.0	0.05493572905171209					0.09258285009671614	0.002314873399551738	0.08195792152449753	0.100044782385595	0.05305692692165593	0.004655496489072497	0.025864718988669027	0.0553835639970424	0.08469725547838017	0.0027365818868079327	0.08085605919854663	0.09598063406526662
YSG_0409	1.1095042457831326	0.699017794017675	0.007158494408017218	0.012070834688501019	0.0	0.07419840413486249	0.012375562051805941	0.006982814938136031	0.0	0.03924646781789634					0.37772814565894386	0.00660236761522734	0.3474493927125504	0.39355802660690137									0.0016271462870650721	0.004037833931475729	0.0	0.0227666176710763	0.0030186757053337534	0.00218641571661569	0.0	0.010664081434803694					0.10983116674092228	0.0013117011039536293	0.10687047468012059	0.11812580231065471								
YSG_0410	0.0646117122203098	1.2178443344663494	0.007459033136551201	0.01690333743865312	0.0	0.09076576576576575	0.04254940708983791	0.035590587624713566	0.0	0.14409575961808466					0.3310441965803528	0.017837330964940622	0.28785310734463265	0.432937343581086									0.002891885200082508	0.007470938423333026	0.0	0.04385194479297363	0.01127938791464106	0.009305773940642399	0.0	0.03658188053729638					0.07666526556160849	0.0071952919790050215	0.06690005058320934	0.12547727696032768								
YSG_0411	0.100955800344234	2.139512240652617	0.0009802328766885082	0.001198661903089028	0.0	0.004780876494023918	0.015299721894635404	0.008158773251360314	0.0	0.04846526655896622					0.3581960548290448	0.002599627270718998	0.34828863703947077	0.3658349430253053									0.00038624692240050393	0.00046718213703991984	0.0	0.0020885001957968914	0.0036236005750394013	0.0019148386631138148	0.0	0.010141724093095819					0.12452042023249273	0.0010512710356505074	0.12206431148863428	0.12831500936585005								
YSG_0412	1.1801733060240964	2.6987264758667573	0.0	0.0	0.0	0.0	0.04366635837584662	0.039716416683915616	0.0	0.136094674556213					0.2730319771259754	0.01565002071162756	0.2485980346761332	0.30770538484423476									0.0	0.0	0.0	0.0	0.001980495730618938	0.002943309787366358	0.0	0.012142237640936691					0.0642141667826208	0.002550079608510253	0.05798537975467723	0.07064182194616975								
YSG_0413	1.5405855132530122	0.335528541128484	0.001790229070724441	0.0025081837038130645	0.0	0.01157742402315483	0.0371231787334723	0.027306210054172435	0.0	0.15325109890945568					0.35388586726660753	0.007541401736438093	0.3355385569567911	0.3733464140836075	0.3499941202331489	0.0017574506446915265	0.345625451916124	0.3551817087845965	0.39256941599518197	0.009149615866598236	0.37253218101593527	0.4154716484673066	0.0003491828320587792	0.0005181891409449164	0.0	0.0022747952684258428	0.00774648063695792	0.006329371333849076	0.0	0.033496119534151415					0.06855819632404597	0.0016737050140315452	0.06543455777088976	0.07510050704260993	0.0838758186630793	0.00047447627285542693	0.08356240199243614	0.08524521033809757	0.09783228035102745	0.0016302846475856662	0.0942682819730792	0.10421268844707982
YSG_0414	0.8399522588640276	1.901328399728076	0.00045236607243463576	0.00148396607635755	0.0	0.005347593582887699	0.03213115967445238	0.024456943593084278	0.0	0.14164305949008493					0.4645133722739915	0.006483787133413662	0.4357142857142858	0.48376325235829376	0.4083772664923302	0.00137558575606945	0.40297121634168986	0.41115947764147215	0.43473849532016184	0.015151947607835942	0.3893040293040292	0.46285714285714286	0.0009929801689154577	0.0020315889659567907	0.0	0.010714285714285714	0.01086394074961973	0.00977468491956846	0.0	0.04031551270815076					0.1529098897233241	0.003647968900085046	0.14738170008320584	0.16864462040055891	0.198344506084753	0.00146976886214031	0.19500734214390597	0.20458029451386628	0.20317202418912927	0.004224104438364765	0.1955800609646764	0.2182629791363416
YSG_0415	1.0570072296041308	2.9741912658055742	0.13650919288330926	0.1110450067466893	0.0	0.3170563961485559	0.09411248693158712	0.048120687569752595	0.0	0.22985734378139477					0.15582673276067874	0.09014352053867818	0.0	0.38525612674219506	0.28852579963268454	0.01087402631965699	0.26194197824184084	0.3195488721804513	0.27505580929462187	0.021177548150694267	0.2396454225890266	0.34719395173015427	0.04595165443945283	0.04121324064683701	0.0	0.10667240800320642	0.022238403706030266	0.02186676370718058	0.0	0.09248277927523202					0.043085671862673716	0.03551299560772937	0.0	0.12600084281500207	0.08953298540228423	0.002177094906415135	0.085897234443746	0.09518799102132432	0.09387597732661494	0.007355344337089047	0.08479334430751428	0.1318008342948433
YSG_0417	1.0045102134251291	0.5022572297756628	0.00619916417761849	0.024883090451741367	0.0	0.12149292149292146	0.03725488914343474	0.024311457056402887	0.0	0.1352478159328777					0.37826378313807923	0.010716319639698725	0.3519643765528121	0.4311515538527031	0.3533519485265997	0.0179579133942668	0.23992624973979235	0.3620233167988372	0.45043988325265255	0.011213397638002307	0.41754170886413283	0.46561481735551336	0.0016365205345991894	0.006805261740383763	0.0	0.03355062680810025	0.011646239510051781	0.006713059330156469	0.0	0.03626321222887742					0.13855865786575844	0.004352658261284199	0.12823135306588115	0.14993013529431387	0.0920438599134888	0.004886395817738038	0.06113959945065255	0.09281737223544506	0.15488271553519117	0.0029442672970001107	0.14609781664083418	0.16138943462126162
YSG_0418	1.0024910974182444	0.5043283936097892	0.001445339690638404	0.0047304554420473	0.0	0.024360535931790505	0.029307043721937074	0.012925283084976875	0.0	0.09635126777983911					0.33487108427874873	0.009022622241873373	0.30084730084730077	0.3887201074137241	0.3223602689750987	0.0009167364481599806	0.3221490659055528	0.3277028782944913	0.3704263248493829	0.006860537266306403	0.35577344222122415	0.408256282942909	0.000838901888257895	0.0015808480168061447	0.0	0.00785448532451427	0.008339339117836833	0.008915501364895438	0.0	0.07207724425887273					0.094127961896297	0.004443577857706689	0.08690340937035837	0.13458115730102369	0.09183651758889559	0.00039996667605033493	0.09166849832952347	0.09296567898165618	0.10062165160504993	0.005355684502688303	0.09649267588198893	0.14878140074149665
YSG_0419	0.0696595022375215	1.2147375887151597	0.0006116714076151276	0.002005836711618735	0.0	0.012019230769230782	0.02992826147026311	0.016814262579010933	0.0	0.0771144278606966					0.30152078005172733	0.0076256715477243855	0.27454622802041984	0.32867970660146734									0.0009183708946905897	0.0011925244812834143	0.0	0.0043702820818434605	0.00619971801482741	0.003455639827999488	0.0	0.014150943396226403					0.07634673286768619	0.002942685569290467	0.07163400891430488	0.08268228320852374								
YSG_0421	1.3114158464716008	0.950664199864038	0.001614382682076689	0.0033308643406522406	0.0	0.018987341772151906	0.05868326960918856	0.03879901656637951	0.0	0.14508580343213734					0.34549983014566216	0.019950153323535887	0.2920238095238096	0.37830024381748545									0.0007060985636214138	0.0013120292331993176	0.0	0.006674082313681867	0.006065718433244872	0.004336255330381684	0.0	0.01622831561275881					0.05486598674010585	0.003301180706222876	0.045277285388705985	0.06129092261904762								
YSG_0422	0.4815591676419966	0.2537175696804895	0.0749902290170903	0.04600949060315952	0.0	0.19715629198387885	0.029553155568125378	0.01802764320426182	0.0	0.1223601230809794					0.23161370798070635	0.02088332690674407	0.14307921569943222	0.29421024930675466	0.1631525436696843	0.03665558264059327	0.05680453424917323	0.1979637293995913	0.21278087394174558	0.01359413338889542	0.14995925342217462	0.2477631874636569	0.011230047149149595	0.007126477323453088	0.0	0.032587630099294065	0.006021447688449876	0.0050908817223814335	0.0	0.03445639250359632					0.04371458535928659	0.004641519859937865	0.02255196983846972	0.06017272486516627	0.025012108296771446	0.005286349712557708	0.006848902770996477	0.030284826514759087	0.04008498617816734	0.00401257484088598	0.020832872942336957	0.049445623559866925
YSG_0423	1.7677360640275388	0.2195433664174031	0.05031357581568434	0.12056089912049754	0.0	0.34839826839826843	0.04757266018599984	0.024979047759032924	0.0	0.126964330256922					0.31005138795428694	0.076033951918433	0.016666666666666673	0.3529158249158249									0.01482305908626188	0.03559595782042546	0.0	0.10348568934339339	0.008279033616948579	0.0047329440053595915	0.0	0.024249277547430583					0.0929781798772137	0.024293944531368645	0.0035180299032541783	0.10750722307271532								
YSG_0424	2.3977002581755595	2.4325819231815093	0.12519175925185463	0.14032499539810775	0.0	0.31604151037759415	0.14287154790849263	0.11170239370922228	0.0	0.3160716645585149					0.27143742228935425	0.09082587910107563	0.03864734299516902	0.36387215528781763									0.0851776380653228	0.09843705640568551	0.0	0.22138051333167205	0.1018982736752181	0.08663225841087573	0.0	0.21284653840327228					0.15797907556167606	0.06800509607899433	0.009422266303000254	0.23347934295669484								
YSG_0425	2.396690700172117	2.431546341264446	0.032889991708348186	0.047352318727195204	0.0	0.2178838891378096	0.07293720481783678	0.03139873412471688	0.0	0.1551208351208351					0.2775713950018736	0.03136659832753618	0.11663554310613133	0.32391114625698586	0.39289972379495286	0.017817156918814636	0.38284452853989276	0.4633333333333333	0.40539415524602784	0.011406970002283143	0.36897542920144905	0.4362560204259271	0.006588115699108661	0.011427175769526765	0.0	0.05697099143473615	0.020270008271928226	0.008881729656164416	0.0	0.05451141894421563					0.09653347845760084	0.008780869831658714	0.04682124158563947	0.1206646409898442	0.15420013355992315	0.002922697487746867	0.15270562770562757	0.16893424036281168	0.1602092681214112	0.0044679004632130195	0.15019438208399485	0.17366315428977797
YSG_0426	0.4179570134251291	2.5278554595513256	0.001534847593757681	0.0026493722243464625	0.0	0.01527777777777775	0.018407488126691116	0.012687381529098726	0.0	0.08260510412590745					0.3775562506634436	0.006434114296705306	0.36997507443051936	0.40949868607236645									0.00026475300582037896	0.00047215499710741564	0.0	0.0021294718909710426	0.003737641210440164	0.003766181319737342	0.0	0.03251841096678835					0.08095202268989396	0.002655296865906677	0.07745430939778299	0.09927245731254648								
YSG_0427			0.10978450657243215	0.10357501305683012	0.0	0.20915032679738563	0.01770447227386029	0.023510094042914525	0.0	0.07973421926910298					0.10318972675412122	0.10036116759890666	0.0	0.23529411764705885									0.03352856142818217	0.03137235595729265	0.0	0.06378600823045266	0.009606884436768472	0.009337415703778254	0.0	0.030769230769230764					0.039351884800238525	0.031391275742375886	0.0	0.08436213991769546								
YSG_0428	1.6233692695352842	1.863011868796737	0.0003749441385299168	0.0013158927590699427	0.0	0.00787401574803149	0.030283685646343622	0.01814767339682441	0.0	0.08276533592989285					0.3521980791428597	0.00899788582152133	0.33695589672819254	0.38181818181818167	0.3972775297554764	0.0009910589172642125	0.395885798229548	0.40343226410934724	0.37160544561887704	0.009541922054336122	0.3588067061143984	0.39717204889618685	0.00024252050363556018	0.0006209235570258928	0.0	0.0038204393505253073	0.007719535649734656	0.005056040183640188	0.0	0.022995847971893947					0.1253685637216205	0.0030159760828471346	0.12031432515663151	0.13310817149826426	0.13165270015855995	0.0004317903563415345	0.13145159851566393	0.13389438515883592	0.1710047372004329	0.0021574124629686214	0.16730247104512475	0.17536876353373645
YSG_0429	1.5395759552495698	0.3344929592114208	0.0006675173908686398	0.0021115134094645063	0.0	0.014354066985645939	0.04601432215138384	0.02781403115869309	0.0	0.11981566820276499					0.40653544766428573	0.010897147857289298	0.37256746833119164	0.4274553364806074	0.3311678177530146	0.0012989222452241952	0.33018944441225895	0.33825396825396836	0.4224189129924432	0.015704979530276202	0.38439252769665794	0.44889757792983614	0.0005558510465878654	0.0010756393772934545	0.0	0.005067567567567565	0.01670741766874625	0.008956562814584505	0.0	0.049299060229721595					0.10141391647909005	0.004020652812960433	0.09318068999751794	0.11288635314884247	0.07307962611702125	0.0008540667433764946	0.072701635645798	0.07557058326289093	0.12621346625378252	0.004678659077231179	0.11636188062043563	0.13926448559408452
YSG_0430	1.2245938581755595	2.6428050523453432	0.01985621198649149	0.023769659599205174	0.0	0.0821027324425542	0.061719198461483375	0.018845244113009692	0.0	0.13380296174413855					0.35681660031446816	0.0074504563067220655	0.3331491712707188	0.3784657911286092	0.23485264225005295	0.012084761456632835	0.22045607591062194	0.2693277560741886	0.42551906387469873	0.006393862874693532	0.4107719586231272	0.44476182915211293	0.004563379223498	0.005666216188912321	0.0	0.022446523661963314	0.008889470495328913	0.004263971085295404	0.0	0.03548964274202559					0.08890696562796623	0.0032265957783004567	0.08047855344041707	0.10833296657261274	0.0514397832398299	0.0034991522365098644	0.04262815518074976	0.059691826289306374	0.10442616168828335	0.001964419620943355	0.1017082812320842	0.11715542815824416
